Number,W2V_fasttext_0,W2V_fasttext_score0,W2V_fasttext_1,W2V_fasttext_score1,W2V_fasttext_2,W2V_fasttext_score2,W2V_fasttext_3,W2V_fasttext_score3,W2V_fasttext_4,W2V_fasttext_score4
3681,8668,0.7312003001050126,15900,0.7313264661301465,5567,0.7478245483847389,11614,0.7535314151924241,1129,0.7919953173246009
3680,3120,1.000000000000001,2440,1.000000000000001,1494,1.000000000000001,1317,1.000000000000001,865,1.000000000000001
3679,15799,0.6846279328658241,15372,0.6847484748215867,15163,0.6849176551607996,14772,0.6849509760868242,11759,0.6852004670375884
3678,13779,0.6481384937451729,16461,0.6499383504199969,11528,0.9844916155361562,3454,0.9966310310629256,10278,0.9968335823675761
3677,4762,0.9991969340118844,15230,0.9991996126954977,11782,0.9992046871763455,3688,0.9992340326738169,14450,0.9992543991603765
3676,8842,0.9635401434915317,112,0.9639139792461425,92,0.9642038217432247,11411,0.9661084876499382,13691,0.9692266077769123
3675,1555,0.9996066398663902,1585,0.9996162923301585,7495,0.9996952256859389,3887,0.9997082884526599,11031,0.9997308341894069
3674,5349,0.9973220932474611,4169,0.9973400312016899,7746,0.9974368963664083,2918,0.9975354751870812,13370,0.9975766931771511
3673,5822,0.999256873157913,12322,0.9992768339420065,7613,0.9993560310927596,3672,0.9997592192254801,3667,0.9999375162831187
3672,3673,0.9997592192254801,4164,0.9998276508123838,12322,0.9998320506659202,7613,0.9999026303750049,3667,0.9999420056895814
3671,13847,0.9988081561125282,2305,0.9988144722053944,1413,0.9988517740664888,353,0.9989197104647928,127,0.9989275745444678
3670,6908,0.9999782366069871,7837,0.9999786603434206,13982,0.9999828643798269,902,0.9999836655888467,7931,0.999999996805471
3669,6148,0.9999505748229904,6830,0.9999582778650341,16830,0.9999773905586218,2220,0.999988897386969,3661,0.999989444475309
3668,3419,0.9977572845422173,6097,0.9978009226614231,10917,0.9979620684946559,14975,0.9979717344360468,80,0.9981612967027902
3667,4164,0.9996062531754205,12322,0.9996187313164269,7613,0.9996944343685681,3673,0.9999375162831187,3672,0.9999420056895814
3666,14500,0.9978117806397957,9861,0.9978431190739366,1793,0.9978458413920365,15824,0.9978528879280691,7442,0.9978531919922993
3665,1177,0.996292931099305,551,0.9964620149434857,2345,0.9994730516815036,2825,0.9995637695677115,11566,0.9997385079427809
3664,8325,0.9993900667125799,2025,0.9998106410437856,6571,0.9998635992605601,3259,0.9999815353101961,3480,0.999996340315857
3663,15495,0.9999432164324127,15685,0.9999463837529285,16587,0.9999470272896419,10206,0.9999486411927302,1779,0.9999512920728154
3662,1634,0.9989237357172202,5703,0.9989724498637745,15917,0.9989873828501266,1947,0.9990360670204873,6418,0.9997453553677985
3661,6148,0.9999539063267583,6830,0.9999576276977507,16830,0.999978784520183,3669,0.999989444475309,2220,0.9999990058935909
3660,10815,0.9998621649171917,11080,0.9998658080808019,11951,0.9998851374890646,10333,0.9999224044445205,11903,0.9999404491251861
3659,4213,0.9983882863621425,11821,0.9983968039490589,8884,0.9984312408514496,14441,0.9984332718824641,13558,0.998434521012683
3658,7804,0.9994299823023625,3288,0.9994341223239509,1705,0.999670227996257,4851,0.9999268823644759,15497,0.9999993441584107
3657,14612,0.9995894088043261,7423,0.9995944310217382,8114,0.9995967828254794,8647,0.9995990470443062,1545,0.9996218389263729
3656,5659,0.9999889906189081,6554,0.9999894535040604,12283,0.9999897434896653,7042,0.9999954995834416,7544,0.9999993396318604
3655,4037,0.9997650862969325,7799,0.9997667253287447,11056,0.9997704219015243,12210,0.9997988777279507,12141,0.9998086501680031
3654,9635,0.9999974745654463,1924,0.9999997072264711,4427,0.9999999684060364,13138,1.0,10923,1.0
3653,12752,0.9999186840871606,2900,0.9999196486768539,554,0.9999540526104287,896,0.9999940446009414,6263,0.9999963209307212
3652,189,0.9989553790794288,218,0.9993007119276225,2607,0.9994337760451384,8746,0.9994514133190815,4993,0.9995719805291083
3651,8768,0.9999538550272278,12557,0.9999619627944794,1367,0.999962118942449,10829,0.9999625884594355,8401,0.9999654257578137
3650,11616,0.9999571766813938,6603,0.9999575137923971,5177,0.9999778252566568,1369,0.9999780940498793,15203,0.9999933599253042
3649,5245,0.9999745912025523,9413,0.9999746647602121,6734,0.999976485768873,16089,0.9999771658448461,13471,0.9999786617102241
3648,1003,0.9999953070151183,8068,0.9999957847450959,3516,0.9999960999582198,7432,0.999997473295359,4574,0.9999977960779814
3647,12851,0.9996127689164217,3779,0.9998161701167906,13715,0.9999173216454615,158,0.9999412377815727,2690,0.9999460777622506
3646,12099,0.9999659905655455,15980,0.9999692624531835,16207,0.9999703720629822,13225,0.9999714511990478,13958,0.9999742149098535
3645,10957,0.9973510160155431,3203,0.9973642133845412,346,0.9974323508185376,4775,0.9975067798444514,8917,0.9975394535788243
3644,7939,0.9999526106800789,15048,0.9999538760674074,16143,0.9999562027291111,8046,0.9999597301378303,3927,0.9999675834771633
3643,1952,0.9999694124941977,1890,0.9999694984957105,15519,0.9999699700856559,8924,0.9999757139535623,8443,0.9999760818775576
3642,6207,0.9999999736050366,7169,0.9999999928565073,7470,0.9999999932277035,7456,1.0,7020,1.0
3641,9861,0.9963085436921363,3881,0.9963129895176204,7442,0.9963188722512344,9952,0.9963305015487819,9809,0.9965954961942323
3640,6012,0.9999278420655752,5268,0.9999284556316174,6067,0.999928824758788,6943,0.9999292599367966,14951,0.9999979706722256
3639,13775,0.9999302724751892,4042,0.9999521693771874,7269,0.9999666246555028,4548,0.9999840302104874,1693,0.9999889303558167
3638,5665,0.9999990170344716,1090,0.9999990827992811,12913,0.9999991929663818,3854,0.999999293697998,15560,0.9999994765471206
3637,6648,0.9939119440655867,10309,0.9939277265728366,1665,0.9940188337564008,4665,0.9940548434736108,2994,0.9942414180561626
3636,16539,0.9999595639722704,15857,0.9999597838334814,14085,0.999962639906655,3372,0.9999629694863718,16604,0.9999637493865456
3635,7477,1.0,6851,1.0,6405,1.0,4655,1.0,4633,1.0
3634,1799,0.9999985120163831,1402,0.9999989592705951,3776,0.9999995734882849,5493,0.9999996527055213,7649,0.9999997671434843
3633,8990,0.9996401091099831,16312,0.9996405116643512,10218,0.9996416047433643,952,0.9996468867958193,8777,0.9996519256008252
3632,8337,1.0,8110,1.0,7004,1.0,6877,1.0,6846,1.0
3631,14413,0.9973870667886506,7945,0.9983065766818262,7018,0.9984814837506342,8472,0.9991095179965799,12434,0.9991155735459827
3630,4521,0.9991529787053103,10612,0.9991633866021299,11349,0.9991926699088342,299,0.9992914354951247,4646,0.9993261303954863
3629,16024,0.9999887077011828,9635,0.9999887140937362,15244,0.9999893493609283,14812,0.9999893708596653,8538,0.9999905718209079
3628,13852,0.9999649079839595,7427,0.9999649303765226,11671,0.9999687391057548,4543,0.9999712131441838,13762,0.999972738800489
3627,3241,0.9999717920772597,10564,0.9999736292696787,6671,0.9999800871133776,11475,0.9999823061773226,3164,0.9999840883667509
3626,4581,0.9967476468453627,6570,0.9967532142867597,9724,0.996781223985951,9916,0.9967920941863563,11156,0.9969551556568373
3625,9479,0.9692129082974809,16659,0.9704663699465375,15459,0.9711229015745743,1165,0.9717352525213051,4985,0.9717850536332573
3624,13610,0.4287306800889319,12745,0.4289276115736142,8121,0.42944163845567446,13905,0.4315238047375874,9076,0.47721869918925014
3623,11008,0.9998637337911679,15316,0.999864248218193,6298,0.9998644346960641,13556,0.9998646555214703,1524,0.9998680461220727
3622,7139,0.5918122831381142,3059,0.6015301790027172,8992,0.7563286045764523,5165,0.9995030337392574,3911,0.9998652765391142
3621,2580,0.9987119622277533,3373,0.9997011626159685,10769,0.9998443853719932,5651,0.9998443853719932,15318,0.9998534695625478
3620,8731,0.999921358994828,9008,0.9999260884810885,4896,0.9999275654004341,5519,0.9999357983787367,11314,0.9999357990834256
3619,34,0.999426971647886,33,0.999426971647886,634,0.9994879229540734,11049,0.9995818575729094,3604,0.9996235459056502
3618,5680,0.9999869000138139,12980,0.9999869274482168,7836,0.9999870634758783,11242,0.9999871220920333,838,0.999987828695173
3617,15050,0.9990564280729406,12679,0.9991213781834122,15445,0.9991980119246175,1208,0.9995062642359762,3394,0.9995521397403605
3616,17084,0.9947002527939073,4475,0.9947076154686454,10536,0.9947416698518441,8350,0.9948693010713575,4675,0.9949737034208733
3615,3618,0.9997310005624207,16148,0.9997338106478304,13836,0.9997351197444903,14113,0.9997457768924831,2559,0.9997477883927106
3614,10864,0.9998141020037731,5223,0.9998259201211483,681,0.9998315046951652,4755,0.9998364780055835,11101,0.9998381101937753
3613,15945,0.999040376190055,8398,0.9999972111177152,449,0.9999973134001479,14244,0.9999979669940738,3029,0.9999979788652389
3612,1840,0.9999669968476486,2377,0.9999870524218715,8902,0.9999907068464897,11741,0.9999918895468833,1926,0.9999982048041508
3611,1076,0.8065637192520335,5591,0.9987671993615421,1807,0.9994026545217034,10313,0.9996858675605155,6981,0.9996969423602992
3610,13443,0.9999730053441274,8461,0.9999884928705859,11137,0.999990611159656,15124,0.9999910464105672,7338,0.9999919734431317
3609,10352,0.9999733198944795,3144,0.9999762884678408,2857,0.9999770396712124,7718,0.9999772961414783,4203,0.9999777654324559
3608,15175,0.9999993506159753,15255,0.9999996859586924,8291,0.9999998409011825,16827,0.9999998669926915,17031,0.9999999681841705
3607,185,0.5373607661152536,282,0.5687666142663409,9078,0.6157278597415048,1509,0.6178827385035157,15219,0.6179189574952191
3606,5929,0.9999484068830387,9979,0.9999663111908875,4013,0.9999898589738309,9258,0.9999922428690461,13746,0.9999963407480901
3605,4033,0.9999991974625514,6803,0.9999995532604741,1816,0.9999997127369645,5342,0.999999765512059,4447,0.9999998054384897
3604,126,0.9998794597552577,167,0.9998794894579954,1478,0.9998797744409329,5638,0.9998803922661168,11049,0.9999929221109766
3603,10143,0.9999915572068818,7059,0.9999918492275187,6918,0.9999975147671126,4165,0.999997705424278,3357,0.999999063466892
3602,5150,0.9999465897044554,13868,0.9999476196447226,15517,0.9999497974422504,16433,0.9999502102216268,1072,0.9999509575031079
3601,16520,0.5849840076821589,2430,0.5915813735106201,5061,0.5916186670953246,1589,0.596295880093285,1233,0.5970544657069242
3600,4381,0.9999406917800345,1398,0.999940694816291,11628,0.9999412400036926,6030,0.9999484809424758,6739,0.9999828138329157
3599,10256,0.9974612255344983,2049,0.9974689070323585,10657,0.997498944262085,12071,0.9977225324839554,10824,0.9978023746538486
3598,7537,0.7012425498619707,1218,0.7387222725500336,15348,0.7389979453405793,8936,0.7459394350145491,4865,0.999917351343652
3597,16711,0.9997547186896433,16730,0.999802014232796,2019,0.9998131141984855,12139,0.9998253685959451,14481,0.9998321120347262
3596,734,0.9999816735589658,17009,0.9999822640038759,3309,0.9999824397828456,16915,0.9999829908847262,11315,0.9999830838844074
3595,7679,0.999999534091968,6557,0.9999996946168562,5461,0.9999997142932443,6616,0.9999997591058353,4404,0.9999997845340537
3594,9683,0.6361645705945896,2346,0.7047043959204439,4999,0.7099489388977344,10431,0.9997350384182984,3926,0.9998915905954017
3593,7391,0.9999714410971046,16551,0.9999719516539144,9579,0.9999726752183429,12784,0.9999747846800303,11157,0.9999748243194995
3592,7324,0.9999432224129454,9992,0.9999495017270893,5807,0.9999500178712737,13824,0.9999548526616666,5613,0.9999577836963643
3591,11180,0.9998731536204783,12687,0.9998731537062715,11609,0.9998731629060882,8832,0.9998731665816967,2547,0.9998780118794932
3590,12956,0.9999918544315827,8192,0.9999936470950147,6018,0.9999976798796233,16299,0.9999998158640236,9529,0.9999999651906738
3589,16757,0.7538499162247689,5475,0.7542157092996167,1308,0.7637942445461211,10658,0.999764059558355,9159,0.9997662466874722
3588,12002,0.9997696377890904,11166,0.999769732960931,12555,0.9997709178916471,3135,0.9997711825981632,6747,0.9997726872413079
3587,15455,0.9999841194491353,10367,0.9999942089204812,16411,0.9999954116762387,14436,0.9999971811691789,263,0.9999984839432265
3586,12626,0.9999566533723958,14635,0.999956673118265,15973,0.9999567399876997,13856,0.9999597370414461,7842,0.9999600685206264
3585,3240,0.999933468577038,10981,0.9999518190187718,5682,0.9999584582331649,16031,0.9999725688424493,2433,0.9999980774644845
3584,15963,0.9999897665941861,11069,0.999991490023975,2500,0.9999971577361909,12825,0.9999975220695402,7516,0.9999985259480553
3583,433,0.539672140923479,9854,0.542929634844185,8992,0.5640753712219541,13799,0.6390959271210639,4336,0.7580930249317938
3582,4276,0.9999953788192094,7600,0.9999970496747768,2589,0.9999978273144378,15516,0.9999982492395302,672,0.9999989403965494
3581,5304,0.9997519829255026,7197,0.9998557342676886,5857,0.999949716451536,3264,0.9999503784823505,1131,0.9999778550031304
3580,7440,0.9999974516772714,14573,0.9999984190208683,3214,0.9999988504854954,2696,0.9999993410201404,9303,0.9999997461986092
3579,15161,0.9995127524804446,14177,0.999536604767826,15625,0.9995382371604565,11979,0.9995432006195061,14902,0.9995607373965071
3578,5784,0.996789344937766,4775,0.9967919324804505,2774,0.9968565031270421,3269,0.9969002513105119,11862,0.9981080763898604
3577,11025,0.6376724488564581,8095,0.6412392551013554,6142,0.9968879295000468,7062,0.9969186543116202,14763,0.9972667911743449
3576,14873,0.7371144179475443,3392,0.7385893405002465,13029,0.7394511095449666,7568,0.9998425764722727,3453,0.9999205014573631
3575,2207,0.5773784958976265,2884,0.6615839341413686,2883,0.6615839341413686,14094,0.9997662671408148,8861,0.9999962165026303
3574,12680,0.9996069617151983,14081,0.9996193511295669,4131,0.9996438243227487,12220,0.9996450786559757,14839,0.9997628750255918
3573,3291,0.9999954147483527,15632,0.9999975003648491,2350,0.9999979922655065,2702,0.9999987892724255,2296,0.9999990457557555
3572,8199,0.9999997700137163,8060,0.9999998907062903,7523,0.9999999571211127,7764,0.9999999946434905,7068,0.9999999951873568
3571,956,0.6047937427922571,11437,0.6077172526272767,13809,0.6199604466625404,9422,0.6281300371850362,16536,0.9999283737667557
3570,10038,0.9999829247052394,7486,0.9999831225940563,4957,0.9999926418751905,11580,0.9999950991508638,5355,0.9999984081661345
3569,1923,0.9999996765994295,4057,0.9999998260629813,3468,0.9999998260629813,6670,0.9999998430660412,6667,1.0
3568,7257,0.9999997109318594,7524,1.0,6868,1.0,6240,1.0,4101,1.0
3567,2969,0.9998974014447216,12241,0.9998978459428134,14950,0.9998989664491108,15569,0.9999008876521617,16055,0.9999045848622764
3566,8955,0.9999387780960454,11324,0.9999418477526797,12777,0.999979454858816,12669,0.9999903682261058,7946,0.9999931957323991
3565,6588,0.9999993843821968,6293,0.9999993843821968,7623,1.0,6742,1.0,4385,1.0
3564,5293,0.9999969914806578,8433,0.9999972971371531,4588,0.9999973271550818,10221,0.9999973601928454,14433,0.999997435825285
3563,7296,0.9999064701604241,10581,0.9999073136376514,11258,0.9999188015255969,11259,0.9999617364814324,13740,0.999993795670031
3562,9173,0.999783791555031,12214,0.9998263191438372,16085,0.999913846072101,1716,0.9999221009031841,5858,0.9999374221563497
3561,4548,0.9996077672895671,3639,0.9996137514120335,1693,0.9996179009413038,7269,0.9996234294317626,5961,0.9996416087550031
3560,12578,0.9999974019756106,11105,0.9999985949123799,16098,0.9999989104115916,7090,0.9999992240664575,11756,0.9999996179029648
3559,13408,0.9999269643295559,1472,0.9999275129658349,8355,0.9999324041731071,15052,0.9999338169931705,7205,0.9999339328180871
3558,15322,0.9999994651891546,2584,0.9999994719405652,8102,0.9999994795732844,10513,0.9999994839779522,5706,0.9999995147923263
3557,2702,0.9999737225207688,2296,0.9999749763232899,3573,0.9999837796630988,4187,0.9999997379730642,12718,0.9999998413180985
3556,4853,0.9999653097345019,7017,0.999965544107832,5203,0.9999683785798991,4583,0.9999685235112854,4346,0.9999762452263882
3555,6493,0.9998932778378805,9904,0.9998949971230957,352,0.9998955727360228,5225,0.9998972599143755,13190,0.9998991866181544
3554,6386,0.9999999217919656,6385,1.0,6382,1.0,6381,1.0,5295,1.0
3553,7701,1.0,7518,1.0,6398,1.0,6209,1.0,5179,1.0
3552,14141,0.9999564007565338,15711,0.9999564011751534,14346,0.9999564011751534,15743,0.9999564015618289,9320,0.9999964411733374
3551,16626,0.9996965750649968,7563,0.9997005356218578,11583,0.9997010731388825,10532,0.9997089262294985,12037,0.9997582653746978
3550,7477,1.0,6851,1.0,6405,1.0,4655,1.0,4633,1.0
3549,7687,0.9999996172657359,10601,0.999999775411813,10184,0.9999999078288584,10716,0.9999999568004233,3524,0.9999999656135455
3548,6730,0.999818672106916,13607,0.9998299044759756,6423,0.999848882232631,3328,0.9998655290332314,906,0.9999549621031244
3547,11846,0.999995521197837,5999,0.9999972543910147,11202,0.9999985277463951,2248,0.9999990808406182,11176,0.9999996750034429
3546,6781,0.6827928775401122,205,0.6901009233592702,8183,0.9994866376167568,14195,0.9995522534119118,6050,0.9996574764607825
3545,1647,0.999944953303139,11147,0.9999469287738998,5319,0.999947476943154,6804,0.9999484900679607,6712,0.9999972680242353
3544,15536,0.9999417319886307,6628,0.9999419569359222,1198,0.9999421243351571,4771,0.9999426117573201,11962,0.9999473251178743
3543,9658,0.9999006369383526,16605,0.9999321346505493,15767,0.9999392935798517,16324,0.9999563758583654,13598,0.9999883863095477
3542,1360,0.9979965824632541,2041,0.99807069912143,442,0.9980709375160229,674,0.9981188992205476,15261,0.99970326433569
3541,6307,0.9991803209767297,10956,0.9991942733921207,15856,0.9992055958427277,3506,0.999228801668153,3888,0.9993026266812904
3540,7701,1.0,7518,1.0,6398,1.0,6209,1.0,5179,1.0
3539,5072,0.9999957335907413,15524,0.9999971259466552,4005,0.9999982471847861,5168,0.9999992725252982,6971,0.9999999564504031
3538,7588,0.9999736398638588,2141,0.9999737387224483,5736,0.9999740084432401,17013,0.9999740271174945,6844,0.9999752881794624
3537,12907,0.9999807053971517,12477,0.9999822295133776,5101,0.9999855469761353,5010,0.9999991465019005,9840,0.9999994787638179
3536,6277,0.9999995232067663,7065,0.9999995779164175,4693,0.9999995779164175,3499,0.9999995779164175,4333,1.0
3535,13152,0.847944569749225,9527,0.9999552157742437,4028,0.9999724380702981,11145,0.9999793292764471,5656,0.9999793849697836
3534,9313,0.5644737758193753,12868,0.5675014256282668,11574,0.568812436685553,8535,0.5780982048379668,14417,0.6494112758652005
3533,14163,0.6677754435208274,8424,0.6680130347128334,4532,0.9996344343752743,9672,0.9997588183433707,9087,0.9997623585046558
3532,3966,0.5967931735749515,9261,0.5984434634691073,10328,0.603235494141426,8685,0.6063118811004857,7373,0.6070348139213617
3531,7626,0.9996190846938469,13389,0.9996205245528452,7063,0.9996219640824177,6084,0.9996292491385269,6206,0.9996541645748546
3530,16424,0.9999721555082871,9247,0.9999740898554598,7417,0.9999747715901748,6445,0.9999751133195007,8418,0.9999766352214555
3529,3138,0.9996577829916606,7141,0.9996599281019052,2717,0.9996616476211045,16386,0.9996640778464541,6204,0.9996664538872816
3528,3432,0.9999516530953131,4466,0.9999533141298051,7249,0.9999549380913395,8797,0.9999811631311484,8943,0.9999979214921304
3527,8337,1.0,8110,1.0,7004,1.0,6877,1.0,6846,1.0
3526,6882,1.0,6792,1.0,6318,1.0,4392,1.0,4291,1.0
3525,3973,0.9999995100441914,7542,0.9999998714454609,3972,0.9999998714454609,8050,1.0,4273,1.0
3524,7687,0.9999996141259136,10601,0.9999997651875716,10184,0.9999999026035191,3549,0.9999999656135455,10716,0.9999999726232114
3523,9211,0.9995689996530662,8609,0.9995709371679565,12478,0.9995730114427981,2593,0.999590974170147,9189,0.9999936115831813
3522,8216,0.9999925930334399,16150,0.9999926518537237,8494,0.9999928336048347,11894,0.9999931825826598,4401,0.9999932834169954
3521,4558,0.9999851880935401,7635,0.9999855446994441,8966,0.9999857943648034,8430,0.9999858500678392,5298,0.9999861853802416
3520,5587,0.999867211363649,1217,0.9998694935233252,6072,0.9998744440929036,15784,0.9999310484142377,14768,0.9999469468274367
3519,15714,0.9997568545345049,17005,0.9997738919057939,10647,0.9997890539202232,9784,0.9997891989369376,9796,0.9997932938788181
3518,14050,0.9998577370209074,10617,0.9998578035077098,1043,0.9998641213187209,7198,0.9999247444312301,9358,0.9999985192591189
3517,8331,1.0,7596,1.0,7480,1.0,7150,1.0,6415,1.0
3516,1003,0.9999950768450921,8068,0.9999953336029151,3648,0.9999960999582198,4574,0.9999975266553282,7432,0.999997798243921
3515,5760,0.9999519305724681,10809,0.9999604211734856,6272,0.9999936442564273,1626,0.9999992204669831,1115,0.9999994290103208
3514,3141,0.999973691183686,14496,0.9999742911689943,10991,0.9999745045750386,7500,0.9999745107364391,16585,0.99997462236266
3513,8246,1.0,8071,1.0,8012,1.0,7365,1.0,7342,1.0
3512,13331,0.9999036115984149,5315,0.9999049979188572,7961,0.9999053391424929,15753,0.9999813540386847,10174,0.9999912568504931
3511,15363,0.9999991283799436,2398,0.9999992197340772,1619,0.9999994656816278,10263,0.9999998103879545,7648,0.999999924196206
3510,8246,1.0,8071,1.0,8012,1.0,7365,1.0,7342,1.0
3509,8246,1.0,8071,1.0,8012,1.0,7365,1.0,7342,1.0
3508,7183,0.9998461707922952,4437,0.9998468882945442,1866,0.9998710562284912,2812,0.999914006618235,3808,0.9999889124977152
3507,8246,1.0,8071,1.0,8012,1.0,7365,1.0,7342,1.0
3506,3888,0.9997520188884875,6307,0.9998892917419491,16634,0.9999198127474941,10956,0.9999765448010124,15856,0.9999782934003512
3505,1859,0.9998654941666808,13854,0.9999168825884569,11158,0.99992406122638,13117,0.9999252580650934,12533,0.9999313520783479
3504,9334,0.9999643919889195,3295,0.9999644144932508,7969,0.9999645265038994,15759,0.9999666612162555,2256,0.9999952312326404
3503,13061,0.7677298485702335,11499,0.7677298485702335,12122,0.7792442302048344,9751,0.8108685367639921,6035,0.9942098897277675
3502,12013,0.5320730366748049,7757,0.5328811156071678,9498,0.535000300306135,5238,0.5356012655501236,1948,0.6032022950243848
3501,7656,1.0,7489,1.0,7436,1.0,7210,1.0,7073,1.0
3500,9980,0.8014011675304636,15,0.8746138725021559,3997,0.9997510266667743,6108,0.9999068458393814,8385,0.9999786290910617
3499,4333,0.9999995779164175,3536,0.9999995779164175,8018,0.9999996249986066,7065,1.0,4693,1.0
3498,3868,0.6900057989220415,6146,0.691928745136254,5621,0.7079922802664766,13458,0.9987906880688684,7797,0.9999495156098067
3497,11348,0.9999923137891333,12452,0.9999943415117996,5251,0.9999957445158529,14851,0.9999999739877451,14684,0.9999999969423062
3496,8018,0.999993236594478,4688,0.9999978223862223,6698,0.9999983896850443,7990,1.0,4072,1.0
3495,3644,0.6546105949239864,676,0.6546395820670547,16560,0.6546489538925051,6344,0.655201187429567,8831,0.6553479095987291
3494,11158,0.9997302668774648,13117,0.9997351110743791,3505,0.9997388286894667,13854,0.9997391810552381,12533,0.9997410362629006
3493,16491,0.9997448007927344,6838,0.999744933006801,9821,0.9997463653577021,15071,0.9997588415578978,12537,0.9997712614959887
3492,8180,0.9999652488737538,6450,0.9999715656841708,12238,0.9999956076905876,1109,0.9999985599000438,11362,0.9999996699130828
3491,6976,0.9999964608879619,17006,0.9999964802536377,13917,0.9999965901055826,17055,0.9999974026635956,15585,0.9999975033087497
3490,10465,0.5037083784975908,13125,0.5039095883712369,11308,0.5040776766309751,4879,0.5046270390103096,5740,0.507134447538065
3489,1494,0.9598879707826096,1028,0.9683338016796514,9969,0.9731581466163586,1603,0.9746166076655354,527,0.9763103737090176
3488,16449,0.7472338266716618,5117,0.7475785382060538,7824,0.7491019876342203,565,0.8483712916999386,14275,0.965041633055141
3487,15832,0.8094953571958344,13871,0.8127581121065629,9341,0.8133427492875598,8599,0.9919936312190899,4342,0.9973881253439335
3486,5592,0.7091961005724401,9245,0.7098863957660548,11849,0.7111185769531798,14461,0.7147732473727003,13228,0.7161523566417214
3485,1993,0.9995582990214591,6306,0.9995594791471909,14795,0.9995757510652666,2672,0.9995923419932685,1303,0.9997834132016936
3484,11042,0.9799837404757059,12829,0.9801585750691391,9957,0.9858286198676571,2648,0.9958744066014439,437,0.9963160907824875
3483,9474,0.6735173837286463,13440,0.6750920174600502,1138,0.6942804961177933,2449,0.998876090006116,15934,0.9999565638794412
3482,4312,0.9992794095424791,7250,0.9992811923400077,16309,0.9992845896732497,10760,0.9992881827109463,7032,0.9993023696217349
3481,8300,0.9999227304319618,4421,0.9999289784867975,11972,0.9999579116234089,15667,0.9999696829740476,5712,0.9999907266668232
3480,8325,0.9993753033865209,2025,0.9997594170661902,6571,0.9998201667834318,3259,0.9999634505288229,3664,0.999996340315857
3479,143,0.6529638422106588,8723,0.6856940975959148,4645,0.7763749275722858,11365,0.99988663282778,15461,0.9998990871472447
3478,17005,0.472646330762524,15714,0.4734382879673077,6510,0.4794260302727451,809,0.4992607173747043,134,0.5874945935843804
3477,14604,0.9999374747396634,10543,0.9999398624867045,1243,0.9999434929722046,16938,0.9999454702257393,10624,0.9999478812345894
3476,5834,0.9999904434444852,3084,0.9999959430782592,2596,0.9999966140124756,2203,0.9999990711603483,3908,0.9999999718867341
3475,1423,0.9999204909803746,16145,0.9999217815718717,9719,0.9999312054101173,6628,0.9999381163381162,1283,0.9999991709725284
3474,8741,0.9999999915649788,5302,0.9999999915649852,12142,0.999999997692892,9928,0.9999999994490358,8514,0.9999999999999998
3473,8758,0.9978943814165202,10099,0.9979368901493887,5194,0.9979493984749981,9102,0.9980257114024803,9178,0.9980262973473114
3472,13526,0.9998941259798849,1411,0.999894693558482,11915,0.9998950220084164,12942,0.9999011574003493,8272,0.9999108420875933
3471,8379,0.9998475765347683,14474,0.9998507688317643,9447,0.9998576580990246,15701,0.9998608985601528,14913,0.9998659392245982
3470,12723,0.6240803708202736,8247,0.6244544630497786,4745,0.6259014997378662,10773,0.6331898218530956,10782,0.9999892930896919
3469,8586,0.9992179421355539,947,0.9992445683411564,12990,0.9992608145545365,15481,0.9993349985596176,3413,0.9999719401547726
3468,4404,0.9999998066799084,14843,0.9999998149834494,6667,0.9999998260629813,3569,0.9999998260629813,4057,1.0
3467,7573,0.9998414154008044,1732,0.9998414946441028,16589,0.9998427123460051,7566,0.9998517111157457,3687,0.9998652313660296
3466,10875,0.6567202739584875,5297,0.7035030792847456,6279,0.7040390530386705,11670,0.7352829575095752,7927,0.9997480649139484
3465,522,0.9999697151657829,4157,0.99997007875296,2854,0.9999705565964033,1709,0.9999709419621287,3522,0.999971053336512
3464,10588,0.9999483878351387,14996,0.9999495171802278,16705,0.9999509154100851,13196,0.9999510718540602,1021,0.9999584896381541
3463,7936,0.9998421480938127,7320,0.9998534533650979,10319,0.9998966098041626,11892,0.9999310441596971,2571,0.9999496937123509
3462,3418,0.9999989032875559,2920,0.999999141531669,3977,0.9999994167679396,3252,0.9999994805622399,3140,0.9999999336751713
3461,7370,0.999879313331414,5659,0.9998796767228403,7180,0.9998811429327014,9855,0.9998814052000997,15837,0.99988545502704
3460,16048,0.9999264440280142,8366,0.9999332159065115,82,0.999934602372415,15888,0.9999784204074572,4663,0.9999843626020838
3459,8246,1.0,8071,1.0,8012,1.0,7365,1.0,7342,1.0
3458,14547,0.9997321361356161,15707,0.9997364493898382,8805,0.9997409776527753,4720,0.9997410163083575,5158,0.9999951181338469
3457,15472,0.9999936378657207,15133,0.999993659923361,13230,0.9999940827350269,8714,0.9999942108296865,13275,0.9999942700674961
3456,9079,0.9999642791370192,1463,0.9999646348852138,3774,0.9999840597647591,17044,0.9999965662905288,2639,0.9999980131580154
3455,14270,0.7592992451174058,12532,0.7631292962620736,1218,0.8632767794416488,15348,0.8637849085823159,41,0.9887002281193222
3454,1340,0.6273877065035066,16461,0.6282712367050983,11528,0.9848638710351053,3678,0.9966310310629256,10278,0.9998172840584916
3453,14873,0.7366760681617968,3392,0.7383643426798652,13029,0.7392577823251996,7568,0.9998887570964329,3576,0.9999205014573631
3452,6302,0.9998993484358604,6969,0.9999298109328368,14233,0.9999325576513675,11508,0.9999412357011283,11772,0.9999661574767813
