Number,W2V_google_0,W2V_google_score0,W2V_google_1,W2V_google_score1,W2V_google_2,W2V_google_score2,W2V_google_3,W2V_google_score3,W2V_google_4,W2V_google_score4
429,1679,0.9999999767484442,443,0.9999999767484442,2258,1.0,1670,1.0,706,1.0
428,552,0.9999334698001449,477,0.9999334699702949,651,0.9999335092515707,514,0.9999740008216629,472,0.9999999997063026
427,2247,0.7255831156511449,13154,0.7276917051924418,12721,0.7304797091906907,827,0.7306029054339719,12924,0.7311807343510086
426,14309,0.5097603260539937,15082,0.5097726819143529,11541,0.5101628567539883,12981,0.5644330951017744,3343,0.5658972212381477
425,4986,0.8212206571244072,8187,0.821464402106988,9443,0.8222956137738388,7925,0.8231786861828928,10930,0.8239645629776281
424,4525,0.7895493636434191,14061,0.8059554782643612,13570,0.8062853604900164,13966,0.806347833073609,15853,0.8066406013191812
423,5106,0.9910283695144877,10330,0.9927132580001535,11842,0.9930459781746619,3190,0.9931149298682999,8951,0.9944575427420865
422,3748,0.9999746843677796,13112,0.9999790821845818,15775,0.9999895042152289,14343,0.999998179612234,8536,0.9999996534811412
421,14970,0.9983823636819155,9180,0.9983823953120562,6598,0.9983903836925907,8371,0.99839093045208,6965,0.9985642071983121
420,8020,0.9937112795206658,15171,0.993719572519059,6598,0.9937553288217359,11627,0.9990124745295584,2394,0.9993349388418982
419,3442,0.9947807196715112,3429,0.9947807196715112,3428,0.9947807196715112,6278,0.9947917886002304,418,0.9984915902885759
418,7637,0.9987201154975471,7990,0.99872128874023,4072,0.9987218463105817,3496,0.9987218463105817,6698,0.9987220896846007
417,14304,0.5253742109072527,2986,0.9892857997010877,5191,0.9893324403235,6814,0.9898786733743266,3889,0.9910359935446355
416,1668,0.9985730310671265,10803,0.9985904111979739,16234,0.9985941356645327,11735,0.9986022059484757,4539,0.9986243284171931
415,15569,0.9996472008451538,8045,0.9996483046328034,16055,0.9996535464269011,2969,0.9996598496687752,16159,0.9996729792557805
414,15769,0.9859121536996651,2282,0.9859160903860558,16041,0.9859314090472199,6343,0.985937574763659,2549,0.9859399942016828
413,9523,0.34930764194959435,16416,0.3501600523634169,9920,0.3570243536790734,5532,0.3800551725689783,412,0.9909570081829743
412,15140,0.37072537084312507,9523,0.37118823849544397,16416,0.3715234269458533,5532,0.38121349101158697,413,0.9909570081829743
411,5217,0.998262533327094,11653,0.9982863039262094,14300,0.9983456406245844,4499,0.9983685478187889,7898,0.9986961081350986
410,875,0.9998359633060999,764,0.9999040251630001,4314,0.9999818722720101,3989,0.9999884153416738,1388,0.999995383957166
409,3782,0.9980522436911282,10546,0.9980538558087888,12971,0.9981694989815615,8351,0.998267949527736,13377,0.9983143436063909
408,8883,0.6424734701193832,12417,0.6442705747904142,15335,0.6444068306755952,7545,0.6457197964599632,9555,0.7941019936869878
407,340,0.977068385655858,4659,0.9771881742387586,3100,0.9771932858490168,2742,0.9773168712766669,10820,0.9774444729287409
406,10530,0.9997584187093224,10083,0.9997585955316576,1701,0.9997599612031239,51,0.9997628719678456,14676,0.9997794381680367
405,14264,0.9999155121557147,15930,0.9999171201453341,2895,0.9999179271775319,4686,0.9999202166119501,1593,0.9999243183630486
404,8963,0.9999772569419795,11894,0.9999773501816528,8494,0.9999779839382297,522,0.9999792155300324,11829,0.9999819768752511
403,11913,0.9960549273024166,7414,0.9960886084274397,16129,0.9960892478976504,7323,0.9960907259235764,8675,0.9961326745844468
402,16836,0.994946073882554,3095,0.9949539755015001,459,0.994992594331824,3314,0.9950345189209119,9375,0.9950349118765696
401,732,0.9996620689389444,684,0.9998197390849841,517,0.999822137645688,594,0.9998952142859666,703,0.9999996526707932
400,13771,0.9933263197185327,7965,0.9933314204421997,16036,0.9934497241539256,16832,0.9935406371619253,15000,0.9943289490140023
399,5074,0.3869162597048091,160,0.39243067008155397,13919,0.39615695452844213,14385,0.4193490794936531,16757,0.423326671566032
398,7726,0.9927474159570524,15257,0.9927571914311161,16196,0.9927811994900805,11255,0.9927912321656969,14147,0.9928848623238995
397,11937,0.9861720031033542,12727,0.9861849598028986,11967,0.9862903529484066,7015,0.9865609192714816,10851,0.9866528716987509
396,12013,0.3208924685148951,14963,0.3319335460713173,1948,0.4366252397212323,14815,0.46264542254915975,14435,0.9997354451676843
395,9113,0.9986754690523748,12053,0.9989712216017256,8732,0.9990135584738119,7655,0.999026364310266,14858,0.9990341504263971
394,14641,0.9977113902085484,11795,0.9977389457001833,1140,0.9978705048324369,11399,0.9978749736828549,12812,0.9979626299412575
393,15683,0.42280691555602684,2733,0.4234016956534298,10019,0.42459794293819286,9028,0.42526314465673715,2581,0.9938518160058466
392,10105,0.3660445523394418,8725,0.36673808082749826,885,0.3668383355576581,5385,0.36774744424876366,3103,0.42866848860313317
391,9914,0.9654112909621313,1976,0.9659133606904565,220,0.9659674207834685,254,0.9667955753311993,10182,0.9670316299139944
390,15277,0.9075622954629574,9396,0.9079788703265385,52,0.9083540460273078,391,0.9149461257028777,8194,0.9213036862024014
389,10472,0.9994713098132557,12128,0.9995287275698992,12098,0.9995391646652413,8812,0.9995703558778695,14080,0.9995997836268985
388,8090,0.9998612427432393,13974,0.9998643711838621,9235,0.9998667577835857,6937,0.9998953533031874,2594,0.9999039924182094
387,713,0.7224704255549752,343,0.9978356867421667,7490,0.9984289120889849,13184,0.9984971544025436,13956,0.9985702475265064
386,730,0.9999414154980997,3950,0.9999492297440467,2958,0.9999682741733723,76,0.999968334552611,357,0.9999720848265229
385,1887,0.9999008252791128,4322,0.9999050224879139,10230,0.9999881240275,5122,0.9999948666904542,2799,0.9999949564821898
384,13735,0.9993674073789948,6287,0.9994243120419761,12506,0.9994260481428451,8255,0.9994350975431955,9892,0.9994947907783805
383,1279,0.9992749040331047,754,0.9992762894134943,7275,0.9992829809519731,16615,0.9992940236012879,16091,0.9993090470668742
382,6192,0.9997866576460308,1560,0.999790124575803,13921,0.9997906364712895,6409,0.999798271326067,6982,0.9998009058085302
381,4008,0.9999974739263181,4408,0.9999987136411033,8608,0.9999991562537939,9399,0.9999994760821814,13486,0.9999999202289105
380,5801,0.9995676826873048,4759,0.9996188374847482,16447,0.9996675793487624,16823,0.9997115148045614,15242,0.9997120926917602
379,11778,0.9890127182650618,10392,0.9890241322580708,331,0.9890461089319684,2550,0.989274470956175,12840,0.9892840280864368
378,3788,0.9991657720884637,4909,0.9992677668065298,11928,0.9994087078641309,1023,0.9995788597217438,3694,0.9997210867074169
377,8587,0.9596183806778823,2896,0.9596620925462113,3755,0.9596727363926896,6160,0.9605245170374848,2671,0.9605977715447528
376,16938,0.9987682909731912,14604,0.9987759942438637,13701,0.9987941455885275,10543,0.9987962636960005,10916,0.9988574386572701
375,961,0.999998144682775,2304,0.9999987212753937,1438,0.9999998648279851,1093,0.9999998968580408,2471,0.999999994401785
374,13927,1.0,13030,1.0,4730,1.0,1027,1.0,769,1.0
373,187,0.9995369654826752,186,0.9996027605031488,444,0.9996027605137722,582,0.9998565336475149,268,0.9999556290924211
372,8054,0.9997435390870393,1359,0.9997836890229667,10187,0.9997853053080411,10701,0.9998578775322841,8700,0.99990545654027
371,12260,0.9981187938627472,13496,0.9981202262762966,4646,0.9981228159686019,8439,0.9981406265439308,3129,0.9981531448250534
370,5235,0.9814231621909563,5496,0.9814853692801956,3445,0.9819420762739532,9309,0.9820330906568784,1084,0.9902088327584382
369,11671,0.9998974920693342,13762,0.999904728868791,6319,0.999909084620709,7427,0.9999091436264428,4543,0.9999120747187074
368,11047,0.9624758515432639,188,0.9625270805250733,254,0.9627397035830638,6899,0.9629204871485131,7871,0.9634391357562249
367,3027,0.9807775415991248,2753,0.9982126773684005,10984,0.9984621188343608,4065,0.9984971577066477,15777,0.998546204275632
366,10114,0.9923208141898039,9739,0.9924736873690287,1960,0.9938889168461702,641,0.9942394765149346,818,0.9996899645788319
365,325,0.9979303475795918,436,0.997934773396807,6372,0.9980171022867678,5939,0.9982994742866337,12066,0.9983590869593575
364,14692,0.9940521852841285,2737,0.994054932130203,12834,0.9940573413940165,13544,0.9940731245729602,361,0.9941103317472125
363,15955,0.9999650193831355,14584,0.9999688905249162,5515,0.9999883538092802,14288,0.9999966016624262,10179,0.9999987434862504
362,4435,0.9996328509229889,9248,0.9996471282480439,3020,0.9997230941655644,829,0.999960139444098,1029,0.9999881785379194
361,4736,0.9999600639015541,5704,0.9999630766206993,12896,0.999963939943533,3379,0.9999643057575532,110,0.9999661744585709
360,8881,0.9998278219080561,11724,0.999843139519401,11765,0.9998434225727463,4019,0.9998528933722326,9824,0.9999525800882418
359,438,0.9959294207090872,7064,0.9978119716369357,11354,0.9978461732109835,17027,0.9988726535670404,850,0.9994244013636318
358,15656,0.9981949800322188,3247,0.9982058510742227,14214,0.9982389167322124,4708,0.9982407029115724,4087,0.9983294548622406
357,730,0.9999392428831931,3950,0.9999503246043138,2958,0.9999703766750287,76,0.9999712993512946,386,0.9999720848265229
356,4755,0.9990575714862803,2622,0.9990642116111176,17024,0.9990902510894581,11101,0.9991639410606376,9020,0.9991694408417067
355,10867,0.9999898509325827,17166,0.9999954273029527,3430,0.9999976933847252,15104,0.9999998480192693,8190,0.9999999622696173
354,527,0.4086322510599217,10,0.4136874655444466,10743,0.4223212780668627,6781,0.4233453546201983,12996,0.42390728891711954
353,2090,0.999139138889861,12964,0.9992860278338276,6661,0.999455042666088,2305,0.9995158063675662,4535,0.9996904317226479
352,1551,0.9999773905589848,7112,0.999977483728257,3558,0.9999782226445356,5083,0.9999783655940483,7236,0.9999922027820147
351,16323,0.36719279644182573,10390,0.37557070786721114,2927,0.41668593111610197,2360,0.42211970709075686,1830,0.43076499512733113
350,9811,0.9997637231834614,6284,0.9997814483713209,8032,0.9997824386500607,197,0.9998211937422604,128,0.9999903096923991
349,5955,0.999115036252259,13158,0.9991212505989602,12609,0.9992366071447238,3742,0.9992376052589844,208,0.9997485306771883
348,12507,0.4114715536342109,6371,0.41583407511512216,3405,0.4162552870492604,3370,0.9997972169612249,10559,0.9998185632331584
347,731,0.4476729963787362,10506,0.45874849488515707,2841,0.4645406544799935,2374,0.98141950142322,9707,0.9833762631986126
346,1267,0.9996225770063994,6442,0.9996287489517116,1796,0.9996300706071974,12450,0.999637304301402,9732,0.9996484979244304
345,511,0.9999905340228781,15289,0.9999934269382204,432,0.9999968333343772,729,0.9999973531750194,593,0.9999973532145655
344,11090,0.9999867712819549,7481,0.9999878086293335,14672,0.9999918291049545,11287,0.999993087137737,7445,0.9999937684462282
343,713,0.7213699503260584,387,0.9978356867421667,7490,0.9987065399461921,13184,0.9987636848209038,13956,0.9988121049073432
342,5947,0.9987944424421302,12471,0.9988376149443019,4566,0.9988794333465316,12091,0.9988846874794176,11431,0.999148684059524
341,16602,0.9999524914066444,3240,0.9999532201933189,1748,0.9999536897290208,3867,0.999957873309494,9612,0.9999997863410537
340,5876,0.9998048992490982,4378,0.9998639528071572,3786,0.999953699864805,3100,0.999982293563483,4659,0.9999869876896156
339,1591,0.3870558027897128,4916,0.393894948836759,4924,0.405281625573974,9476,0.4171350358702781,11346,0.41843930072361957
338,1140,0.9982952607077358,11399,0.9982953463636177,14645,0.9983839450956298,14574,0.9983964514151807,7213,0.9984115249932275
337,8550,0.9999760729201408,6014,0.9999761594497875,4798,0.9999761594497875,8637,0.9999761596763207,10530,0.9999799533771113
336,7263,0.9118292410353765,11902,0.9120154472885577,4063,0.9120505935534415,10607,0.9121612499095958,1888,0.9128092895807395
335,2392,0.9984896054471868,15327,0.9984899419884384,5860,0.9985142091253862,1951,0.9985170843988171,5129,0.9985294656686646
334,14968,0.3634698603419008,16352,0.36488103648658843,5773,0.42017076972148665,9653,0.5722278226055367,14448,0.9997597197531568
333,5092,0.999615977876859,5250,0.9996239157987229,9734,0.9996675732857988,2455,0.9996946671227697,904,0.9999641045330174
332,9309,0.9987418284437387,3445,0.9987983776188661,5496,0.9988128269516937,5235,0.9989417005702537,3746,0.9989490324300262
331,1313,0.9996117628964256,5702,0.9996277462143112,6982,0.9996405551176999,6036,0.9996407284494067,7573,0.9996484323169464
330,13069,0.999904740179684,12188,0.9999053964004796,15463,0.999906153045217,16664,0.9999063914221467,14593,0.9999065693672932
329,1663,0.9998661312114437,2800,0.9999597020943444,1006,0.9999681763278047,9188,0.9999906474200627,1205,0.9999990149446316
328,14604,0.9999325007951475,10543,0.9999337113964373,16938,0.9999388631448122,1243,0.9999444372725921,10624,0.9999455008739023
327,9309,0.9846969100367904,3445,0.9847280907662592,3746,0.9848208624125907,332,0.9848451990881589,5496,0.9850818119801961
326,431,0.9999922958354862,558,0.9999954339913053,298,0.9999973045274694,198,0.9999973045274694,487,0.9999993654291988
325,6372,0.9998536042536073,6576,0.999868368431996,458,0.9999339563032704,516,0.9999405867872537,436,0.9999990408139101
324,6092,0.9999989879546799,3272,0.9999989880084145,15821,0.9999992212645422,6690,0.9999992212686551,3879,0.9999995705101279
323,7527,0.9703173858692945,6402,0.9713736596365916,16131,0.9722723323173358,315,0.9909356501680472,541,0.992254104714756
322,10726,0.9998956119561848,11097,0.9998958924838864,1057,0.9999029938368967,1077,0.9999075986020831,3172,0.9999890913663687
321,11930,0.9999679627419777,4640,0.999969568137422,9492,0.9999756573038406,6931,0.9999775598911217,16096,0.9999841870436159
320,1659,0.9998098026760475,3368,0.999822763071169,13683,0.9998234258163925,4754,0.9998246263147068,14644,0.9998314811320744
319,4528,0.9946290960069868,1731,0.9946334595701656,16097,0.9946482738724608,361,0.9953491716353167,249,0.9997744592898197
318,16508,0.9996655645333602,2909,0.9996920003135223,10013,0.9997783259849985,15850,0.9998099155168236,8376,0.9998352268578505
317,319,0.7513210220566829,3,0.7531012992121259,109,0.7560711792139398,147,0.7586975724687214,117,0.7596881778715081
316,13477,0.9995890597925224,15928,0.9995915423299464,14690,0.9995915607843334,3305,0.9995937930453487,9918,0.9997225483552278
315,1488,0.9922609185830757,7527,0.9930251394999637,6402,0.9935613045180359,16131,0.9940169309160445,541,0.9987596800754194
314,7451,0.9999416938105191,9143,0.999944570906699,10878,0.9999486542510393,11439,0.9999508406355478,7999,0.9999539674040183
313,9110,0.29008082790085554,12992,0.29864713043691854,15079,0.3281655270849193,4763,0.4359491633893044,780,0.4514514056396571
312,7829,0.99992302094216,15314,0.9999427683569704,11325,0.9999788918504714,15155,0.9999796039861802,5546,0.9999865661669392
311,8103,0.9999719717372009,1441,0.9999804958780303,16246,0.9999806711880078,15018,0.9999825698182223,8710,0.9999876309282927
310,980,0.9996955431380852,15296,0.9996959813934972,3692,0.9996961988326118,15316,0.9997076742606176,13839,0.9997081386848374
309,17054,0.9953212380137915,17157,0.9953215708728066,17077,0.9953219056561408,4811,0.9953728056616338,1722,0.9966835770655943
308,15777,0.4370196268922697,2753,0.44107085110367067,13086,0.4538292564352231,6280,0.473118417925006,11295,0.47319037661737434
307,4065,0.6499796928031875,10984,0.6500715000720809,2753,0.656683897988512,8064,0.9863678571120311,15279,0.9865649264273427
306,6272,0.9973494753207187,3515,0.9976196999835863,1626,0.9976739519940679,1115,0.9976741289913948,4740,0.9995237520313422
305,10811,0.9999137304901681,2513,0.9999138287997857,16347,0.999913866286541,1094,0.9999139265678677,13380,0.9999139321149975
304,15525,0.7868403716544614,225,0.7911127582026595,13846,0.7921827641461014,457,0.7921855486380195,161,0.7925320168778129
303,88,0.8974602718823006,10103,0.8990316057558608,117,0.9002031273171492,252,0.900918149605332,6316,0.9034587549413758
302,7996,0.7373367727773866,767,0.7377066497235449,3744,0.7435173286943046,16646,0.7491022143039331,3809,0.7507650939049613
301,4586,0.46864286798092375,15367,0.4714361047137856,4286,0.49079163464049425,5555,0.5280697404402915,7766,0.9995069068076327
300,11110,0.9998554806671696,16862,0.9998560521304409,15049,0.9998560521304409,7976,0.9998561252592457,2199,0.999963882644921
299,4305,0.999966524690972,11976,0.9999703469067521,4521,0.9999705279771276,9638,0.9999726719159843,10659,0.9999733182538076
298,431,0.9999804864197478,558,0.9999857221411043,326,0.9999973045274694,487,0.9999992856531617,198,1.0
297,13574,1.0,13180,1.0,8956,1.0,8711,1.0,8464,1.0
296,130,0.9998106154900787,113,0.9998113839972005,178,0.9998113858647587,174,0.9999845682769127,182,0.9999999999847362
295,15654,0.5663901974418212,16414,0.5663980354883884,16394,0.5663980354883884,16071,0.5664098272429208,15674,0.566427811855184
294,16435,0.9998253599266881,2163,0.9998254302526932,5400,0.9998291098503431,16344,0.9998340526174593,4516,0.9998347712313701
293,8003,0.8949206279262475,6872,0.895163990501567,8023,0.8951999905440642,9655,0.8959023793329504,8402,0.8961806488773593
292,14188,0.9972414328482697,13778,0.9979443577863573,12474,0.9986591509494315,12366,0.9991525949553695,12087,0.9999278366123474
291,3420,0.9999999118951222,4612,0.9999999499345014,13594,0.9999999999522828,966,1.0,286,1.0
290,1854,0.48424605189187697,3293,0.5563241740543033,3369,0.5599146717284131,8911,0.9981245923046417,14078,0.9998905690305235
289,982,1.0,279,1.0,175,1.0,151,1.0,93,1.0
288,13690,0.9935170450809089,4885,0.9935257906331202,8887,0.9935350731800826,8369,0.993672126779413,14784,0.9937454576923839
287,16823,0.9835204957979902,16447,0.9836152972683054,4208,0.983736473106203,15242,0.9837378576294643,4759,0.9840508105784728
286,3420,0.9999999118951222,4612,0.9999999499345014,13594,0.9999999999522828,966,1.0,291,1.0
285,9241,0.42864904107222834,11539,0.4297450800873891,4133,0.4463715012478688,4459,0.4744035825339279,2451,0.550865613404178
284,13822,0.9605140657331273,10810,0.960530955727914,2158,0.9606209312480292,8397,0.9614563426355462,14658,0.9615610635173785
283,7628,0.999831458174472,4994,0.9998333532437818,5876,0.9998334594682432,14570,0.9998334953583259,6522,0.9998586519926168
282,4739,0.821451758212855,161,0.8217120222347267,109,0.8225583173851675,117,0.8243532072714823,10103,0.8249926224544168
281,881,0.403568926418365,7690,0.4058630996219511,1508,0.4434276033104178,146,0.9952409988898836,736,0.9997064936777035
280,9675,0.9992048640957324,13388,0.9992142644816394,13195,0.9992194585546194,14931,0.9992234448747431,8215,0.9992426021256503
279,982,1.0,289,1.0,175,1.0,151,1.0,93,1.0
278,4694,0.3993813867080192,483,0.4001479107164135,7023,0.40037149544464995,15423,0.40094037496034923,15719,0.4014757207450262
277,3139,0.7999605017910666,2402,0.8000679928810425,12924,0.8001152807207241,5041,0.8001531909248053,4263,0.8001826028249545
276,6649,0.9997797395830541,13556,0.9997869144990382,3692,0.9997916434148325,14315,0.9998359521552052,16332,0.9998602927063197
275,116,0.6524269707513812,201,0.6531516957778205,252,0.6546238771712473,457,0.6555601019220142,179,0.7103745010380542
273,14431,0.9683883004635777,14298,0.9683991716212217,13961,0.9684208489640873,14875,0.9684310956377853,25,0.9822158084777188
272,2269,0.35698367658631347,4912,0.3571148717118353,13871,0.35760614648002076,9341,0.3586378491391262,12259,0.3640029937055182
271,13371,0.9999915741394338,734,0.9999921555519096,4377,0.9999922711854934,8440,0.9999939073422195,4011,0.9999945765724202
270,5644,0.8600539597338712,3801,0.8851694653956591,13694,0.8925960328053144,12957,0.9486994955191995,2718,1.0
268,187,0.9997792366444527,186,0.9998238921549205,444,0.9998238921620077,373,0.9999556290924211,582,0.999971731646919
266,12537,0.9835624978944706,16277,0.9835650102422843,5505,0.9837544759407704,15071,0.9839552394250495,11522,0.984357441699526
265,16210,0.9688175868595842,1801,0.9691799856644493,1731,0.9691944457910263,252,0.969436620697071,10103,0.9703367772129532
264,167,0.9991821491551004,6223,0.9992145246687784,4349,0.9992199775495615,6132,0.9992384403267742,4977,0.9992513279541442
263,10367,0.9999456074979491,16411,0.9999518295602626,15455,0.9999666806461899,14436,0.9999753006314789,3587,0.9999932201939314
262,11450,0.9959995576969745,7737,0.99601682454366,13485,0.9960255532812351,10108,0.9960297891698071,2871,0.9960430017413981
261,16024,0.9997469555978756,7741,0.999787506394081,15676,0.999841900111485,13640,0.999941050238882,6102,0.9999991662886938
260,8197,0.44751503052008906,4133,0.46201504715044284,7828,0.4631763532359872,8703,0.46524219268285516,8212,0.4798301394261456
259,1323,0.9999353162533327,2615,0.9999579884214284,16637,0.9999593962952823,13609,0.9999695425368805,13305,0.9999772916296303
258,885,0.39311253229126497,10105,0.39329881625552315,11280,0.42244791866479875,4689,0.43913586960558726,6786,0.5581857820081001
257,5998,0.9964289396298913,5897,0.9964295549500916,1184,0.9964561567855401,4107,0.9965613249229636,4610,0.9965616695326397
256,972,0.9942949678548882,8738,0.9943350646936714,14549,0.9943643030903524,5186,0.9944088350147441,9014,0.9946694414509363
254,14438,0.9961007326589821,10182,0.9961241021710472,5779,0.9964652756219596,9933,0.996620053707796,7872,0.9970170779684941
253,16243,0.4668630625636563,15167,0.46700441650844554,15154,0.46700441650844554,14861,0.46732035760905777,655,0.5984938908086465
252,9197,0.9977625356275985,5492,0.9977657966059891,1801,0.9978438442526447,111,0.9978447142209825,12068,0.9979264694368485
251,1204,0.5229402467281352,9192,0.5250454552126477,16576,0.5305256232453817,14437,0.5317925263641857,14034,0.9985584229685027
250,11668,0.5312727718090556,5324,0.5365137733309876,1340,0.5451536413080174,12307,0.5548650489327512,613,0.5661545234252328
249,4528,0.9933964440558076,16097,0.9934065175934389,1731,0.993476795139579,361,0.9941850973344285,319,0.9997744592898197
248,16483,0.9998047953922055,3023,0.9998049590676586,6523,0.9998053075396739,10173,0.9998168962910338,8505,0.9999526735833242
247,8887,0.9709494675438496,12800,0.9710612093476098,13690,0.9711046169806051,14784,0.9711608781141884,981,0.9712393728104113
246,6078,0.994356454531055,16695,0.9943564563427317,155,0.9943753608876827,7041,0.9944089327349593,12339,0.9945701216907301
245,11049,0.9849449873940236,11047,0.9853327412710504,3604,0.9855806693119122,3619,0.9879892842056407,634,0.989960429016434
244,,,,,,,,,,
243,436,0.9995311647416302,12066,0.9995490665837244,325,0.9995494510158904,6576,0.9996380074574264,6372,0.9996387818145401
242,11723,0.45457332039058523,10368,0.7583400536905335,1123,0.9988977898806556,2331,0.9990754720654492,5730,0.999078408599835
241,13276,0.9989101777752554,14204,0.9989156568961585,11729,0.9989201998548742,4726,0.9989216270251622,2139,0.9997409181405483
240,1821,0.541410445790482,1063,0.5427219581971798,191,0.5677942815945449,233,0.6307331581884741,13459,0.8230835407010958
239,10013,0.44833301542750625,15850,0.4485524099838087,318,0.44864748443549807,8284,0.4506127283535507,8323,0.4645804277420459
238,6484,0.9987375710332462,3050,0.9988207375795438,16422,0.9988683077474938,14751,0.9990169323088856,10455,0.99992374331232
237,3265,0.3258800188027642,240,0.3429193125852621,15611,0.3449606465350153,234,0.9944472563933134,11329,0.9947734555265652
236,3786,0.9867596535691101,340,0.9882486334861841,4659,0.9889745226549977,3100,0.9891112364675495,10820,0.9910743693329024
235,9994,0.6638947812903735,12400,0.6644852864116713,4925,0.6656697994215796,10262,0.66582702353997,7281,0.6751754084137696
234,240,0.31421052983933684,3265,0.32078530164826125,15611,0.32438123656810103,237,0.9944472563933134,11329,0.9998376893889291
233,533,0.8067208549896853,11392,0.8084861647920054,10103,0.8216496179937379,539,0.8339783725172825,940,0.8377808381286762
232,8634,0.9998257877026715,8034,0.9998337891389991,7514,0.9998420225851221,9698,0.9998467097847313,14460,0.9998486315050507
231,4844,0.7018007429597798,5895,0.7022528636468961,10595,0.7031027810162729,584,0.8641946881928396,10107,0.9928473763344606
230,10246,0.982939881426487,533,0.9831351499188432,6147,0.9831569659372059,14,0.983291721799244,13213,0.9839246746394729
229,13561,0.5269463658300939,13992,0.8693869290105102,4835,0.94086429045581,13028,0.9430329105634534,3354,0.9444695993920816
228,2506,1.0,2341,1.0,2097,1.0,2072,1.0,1531,1.0
227,178,0.9961468861816613,296,0.997656634173444,182,0.9976566446698455,174,0.9980202346984003,130,0.9987968142552057
226,1062,0.988971508151465,10090,0.988987050059019,6289,0.9890214445543802,4944,0.9890472701914869,9338,0.9890674491484056
225,10865,0.9975485366527387,9690,0.9975512892361268,10937,0.9975817176749278,10300,0.9975956247024723,13462,0.9975977806836006
224,2841,0.5312417305855733,11393,0.630176649126911,2560,0.9969620163334257,11618,0.9997504721187942,16636,0.9997574736492971
223,6862,0.47939293845113107,3769,0.47951271364286874,929,0.48414379250421613,13252,0.48565092388288994,11419,0.5079229977355051
222,15525,0.784955832773839,3,0.7870287034400262,117,0.789350846102533,252,0.7918900828996079,13846,0.7963987335931906
221,8491,0.9970459194339549,2732,0.9971988438295989,16160,0.9972293101837165,13104,0.9972396060021251,7917,0.997303953764033
220,10718,0.9996515075273069,15475,0.9996967969023001,14438,0.999706937880701,14932,0.9998427717813093,1976,0.9999964227243419
219,15615,0.9990482090231216,3521,0.999084820406229,4845,0.9991275047964301,6127,0.9991825805923923,7629,0.9994652273946123
218,13014,0.9994465564832237,3652,0.9996970259010474,4993,0.9997722584596639,8746,0.9997942599145367,2607,0.9997994387334376
217,14392,0.9996037487548273,10146,0.9996056896468597,7663,0.9996063064658469,12446,0.999607740397806,8905,0.9996125853439597
216,3564,0.9980261331380841,6817,0.9980279342027001,125,0.9980315178741088,10565,0.9980485687467914,11861,0.9980593703282342
215,7634,0.999812009246963,10692,0.9998120345863072,14553,0.9998251798752128,2988,0.9998614122206362,5661,0.9999025879921025
214,10103,0.8568177662891209,193,0.8573494594878712,3,0.8588473653623842,117,0.864914219066598,109,0.8693597974003561
213,10750,0.9342502086600554,1730,0.9377606179029784,103,0.9402633139742138,190,0.9443188397204847,452,0.9483880353681969
212,126,0.9995780418507341,178,0.9998116423154736,113,0.9998116441562995,164,0.9998308100458961,166,0.9999529069233385
211,8818,0.7530951642425799,9652,0.753752882320117,10550,0.7545484519687559,5510,0.7554620349975941,14054,0.7555107710150402
210,2659,0.9999999116592407,2637,0.9999999116592407,2473,0.9999999116592407,2351,0.9999999116592407,2572,1.0
209,12939,0.9994094433212707,7814,0.999417589984141,4435,0.9994207839072414,16462,0.9994573316364955,4801,0.9994735276684265
208,4219,0.9997790174444927,5955,0.9998035804473725,13158,0.9998058771390751,12609,0.9998059280594743,3742,0.9998064645830579
207,10206,0.5349629154179908,15495,0.5352965838825673,6819,0.5367276730970916,13800,0.5440623656584982,731,0.546739197762595
206,13939,0.998951216002019,8229,0.9989535049082743,6738,0.9989856054632992,8528,0.9989864165296207,10599,0.9990719467803728
205,8737,0.9912097163923967,3779,0.9912147404877714,2690,0.9912237937625469,7743,0.991561811604904,5835,0.9917063718697523
204,8333,0.9908166795779141,7133,0.9908730804726041,9595,0.9909130063956144,2644,0.9911423305933368,13427,0.9911863979379042
203,12483,0.9990675353084044,6042,0.9998125703654444,847,0.9998266606204581,9394,0.999832495660397,16001,0.9998366211984049
202,315,0.3398200102362856,13194,0.3412417996849407,5467,0.34602079143057934,323,0.35294734617785467,8487,0.6222677924020705
201,8515,0.9783565276893742,10865,0.97837928638926,6595,0.9784861498659724,7051,0.978514719870893,519,0.9785176300348968
200,14223,0.99993638770037,6772,0.9999484821667178,14178,0.9999612095166693,4930,0.999962342180981,1559,0.9999995349368078
199,14418,0.9999827039856898,7874,0.9999833418572477,6217,0.9999833753832568,13327,0.9999837081067955,2149,0.9999839458834149
198,431,0.9999804864197478,558,0.9999857221411043,326,0.9999973045274694,487,0.9999992856531617,298,1.0
197,9811,0.9991864174658335,6284,0.9992121352146773,8032,0.9992122314625858,350,0.9998211937422604,128,0.9998923269125102
196,8579,0.9996399364123081,5223,0.9996477757706526,4755,0.9996689016881958,9963,0.9996947519636837,3614,0.9997968149304575
195,5601,0.5996947158994299,13960,0.5997158740120624,9789,0.5997389433466127,4760,0.9916181103471822,6379,0.9997699216230782
194,5628,0.9985036725812371,2008,0.998505968446431,7403,0.9985074637976429,15878,0.998511120118366,14362,0.9985455586143511
193,17063,0.9394084270724672,722,0.9397143374801524,252,0.9398594041453362,116,0.9403101116890847,109,0.9414472707680045
