Number,W2V_glove_0,W2V_glove_score0,W2V_glove_1,W2V_glove_score1,W2V_glove_2,W2V_glove_score2,W2V_glove_3,W2V_glove_score3,W2V_glove_4,W2V_glove_score4
1042,6061,0.9959947234207733,6614,0.9960049513329423,13503,0.9960571370864637,2014,0.9960881198813166,10979,0.9961341406165338
1041,5345,0.9999994556737863,4605,0.9999994599154595,5997,0.9999997631245415,9383,0.9999998225112177,165,0.9999998502264584
1040,6631,0.9826841694625491,1025,0.9830838109288625,10413,0.9831350866336198,604,0.9832106267311733,2338,0.9837584480921611
1039,2446,0.9978589600338647,11696,0.9998435613181113,7285,0.9998893690028059,2539,0.99996876820427,16774,0.9999950936452925
1038,11354,0.8930799602451451,850,0.9044246962665354,359,0.908987192971605,17027,0.9143290620959146,438,0.923616795435429
1037,6683,0.9999988670155848,14095,0.999999806162016,14182,0.99999992084082,9791,0.9999999646263539,7508,0.9999999961776658
1036,7424,0.999927998115476,7777,0.999947187143219,8044,0.9999546579051654,9654,0.9999854105922587,1030,0.9999889388718289
1035,16226,0.9999774150436892,13530,0.9999785491566661,9934,0.9999822416043781,1745,0.9999837114626138,592,0.9999855387105876
1034,9318,0.20609908852246195,7510,0.22604067856301685,16108,0.22791004097330617,9465,0.25961583795570836,13038,0.2901363136028035
1033,13716,0.999555913185973,9649,0.999556883139615,10326,0.9995629341817412,16068,0.9995766707092312,5509,0.9996217221328358
1032,9921,0.9999828407749172,6564,0.9999828436067923,7248,0.9999836571310973,16172,0.9999846931379187,12649,0.9999901090985617
1031,12418,0.999873476935791,10351,0.9998783820426469,8013,0.9998795475516193,11834,0.9998813053619108,11628,0.9999599411253436
1030,7424,0.9999731318840016,7777,0.9999842689132913,8044,0.9999882120363032,1036,0.9999889388718289,9654,0.999999629380309
1029,5821,0.9997093118977254,4435,0.9997128927501614,3020,0.9997940355510222,829,0.9999128016052146,362,0.999980155826862
1028,9969,0.8756600264411553,3120,0.8756600264411553,2440,0.8756600264411553,1513,0.8774718958132526,1603,0.8981968474905555
1027,13927,1.0,13030,1.0,4730,1.0,769,1.0,374,1.0
1026,6899,0.9457615362084846,10770,0.9457915634950961,13695,0.9461535574275506,11047,0.9464894636882162,2789,0.9499485259050897
1025,10413,0.9978457188314652,2413,0.9978487871742041,4741,0.9978815898820087,2745,0.9979693529351465,14185,0.9979873276849073
1024,5042,0.8235601439049328,14307,0.8238192639636597,6255,0.825386043083314,14153,0.8256438583030794,4933,0.8295502403466722
1023,4909,0.9974758061688632,11928,0.9979055094959383,2562,0.9991241551945932,378,0.9993317879424071,3694,0.9996038658390978
1022,2800,0.9978714171252089,9188,0.9980739255860879,329,0.9982528309312912,1205,0.9983201028318677,1006,0.9985810434125524
1021,14053,0.9999110587368396,5983,0.9999146211561519,14996,0.9999161595204227,6425,0.9999293194283203,16705,0.9999363922457586
1020,1261,0.9998241790213868,2622,0.9998271959607067,5223,0.9998289136852287,11101,0.9998308415491541,4755,0.9998383995065827
1019,1876,0.9999925474435247,15013,0.9999941702324765,11075,0.9999943145959946,14659,0.9999946243076839,6564,0.9999984542628954
1018,8973,0.9990476414464871,7543,0.9992878480339116,10977,0.9994527943210508,9265,0.999452988918876,8590,0.999457703238322
1017,13980,0.9999558053450449,1903,0.9999560339477864,13955,0.9999570485319985,3104,0.9999574417420917,15696,0.9999576718323705
1016,2085,0.9999840584404117,5308,0.9999841619223364,15904,0.9999841629709457,9449,0.9999843792022083,11636,0.9999852987588208
1015,12385,0.9998693420412496,5936,0.9998697842070572,1478,0.9998705620602685,12703,0.9998856351086511,4735,0.999923699304724
1014,13158,0.9999571977909271,5955,0.999958087445681,4066,0.9999602013247461,4219,0.9999630306162859,9603,0.9999717654532448
1013,4777,0.3736617469064844,6087,0.3738266776920774,16617,0.37416095663466187,4267,0.37999069564135524,8212,0.3826798897558985
1012,7248,0.9996880417245041,11975,0.9996924567322115,16172,0.9997047338123414,1032,0.9997965391754638,12649,0.9998762730370292
1011,8573,0.9999752252245977,10676,0.9999754343795527,5695,0.9999768571444071,16170,0.9999773057421889,14348,0.9999774503571893
1010,6776,0.965611456525882,9571,0.9656746229207817,14434,0.9657473702846572,15513,0.9660939602512147,12124,0.9665032150569208
1009,6550,0.9959984041348572,5272,0.9960184168402649,2392,0.9960257335262466,16269,0.998173816722976,679,0.9997327203069001
1008,3476,0.9999887108115108,2203,0.9999937644424416,9816,0.9999940180455661,1171,0.9999977535604571,5834,0.9999996304592141
1007,15424,0.9997793572580168,2755,0.9997814892757585,1467,0.999785265151795,14927,0.999787023918476,1189,0.9997926315961059
1006,5843,0.9998379592835087,2800,0.99992771957008,9188,0.9999610857081523,329,0.9999828481688139,1205,0.9999889053470848
1005,14373,0.9983816475183522,11129,0.9983934959932628,14548,0.9984443778339526,16402,0.9985242263031756,11456,0.9986017999109121
1004,5725,0.9999847359324227,3812,0.9999877645478493,13677,0.9999885025201224,11652,0.9999900562839634,15095,0.99999078880607
1003,2052,0.9999808311684735,3516,0.9999858682354642,3648,0.999990747399413,7432,0.9999926589725215,4574,0.9999941755152671
1002,3008,1.0,2416,1.0,2102,1.0,1954,1.0,1944,1.0
1001,15111,0.9999451262472345,1004,0.9999532442990228,13677,0.999956229933353,11652,0.999956725952406,15095,0.9999568976187387
1000,1858,0.36883583695213484,10166,0.3690546502679567,4203,0.36985115628828874,17181,0.37109879763288234,11593,0.3749642992396036
999,563,0.9918341774128,6614,0.9919409353653206,2014,0.9922890975866111,10979,0.9933289814569187,13503,0.9956460015085118
998,10218,0.9987657348628496,3209,0.9987716485702004,8777,0.9988093557142596,14942,0.998817779517071,10963,0.9988574113985952
997,10381,0.999953918270992,5198,0.9999687297136771,5558,0.9999790151948936,2813,0.9999964729551031,6685,0.9999997691751533
996,11746,0.9992261013432668,7066,0.9998769133048192,2656,0.999976740460327,4786,0.9999918600217309,2302,0.9999942849858113
995,4533,0.9863571434683016,11024,0.9863665588542716,10826,0.9863767678266776,6313,0.9864386859556691,144,0.9871215917937425
994,7291,0.6172687691473485,16042,0.6176917243962108,892,0.9977703061061658,4758,0.9985735735266972,478,0.998707053047267
993,5930,0.9999147276591102,13842,0.9999183526787491,5919,0.9999199289701033,14250,0.9999246607588178,12374,0.9999255593500571
992,2638,0.999991424363135,10600,0.9999919940769989,2464,0.9999920697866559,2561,0.9999971983337097,8342,0.9999974215356615
991,15886,0.2995816113137626,13321,0.30173176017932685,2735,0.30538051835682145,4578,0.3492394205618185,2384,0.37080096306513693
990,11016,0.5326770095663158,13222,0.5327201995705574,13041,0.9995633740521509,3852,0.9995735502708509,14894,0.9995823423543381
989,15724,0.9999207345472023,12262,0.9999216538001502,16390,0.9999232482262375,14794,0.9999246015082476,1313,0.9999276892883923
988,13752,0.8680310742173486,13529,0.8691067756972738,10896,0.8693711296325624,13444,0.8716865246910016,12793,0.872905820148488
987,4526,0.9999999816501752,14528,0.9999999911491675,12771,0.999999991149168,10273,0.9999999978949303,13613,0.9999999978949382
986,663,0.9546840397132316,999,0.9549234005335333,7878,0.9562415131532307,915,0.9569575113162602,1042,0.9577783081694378
985,9285,0.9961195353921307,6737,0.9961228615774245,8877,0.996127333393582,7609,0.9962161817755387,8991,0.9963779500893006
984,8753,0.9989248813733705,11698,0.9989810466694646,8762,0.999124004092712,5368,0.9991653850324803,8083,0.9991992561314943
983,2467,0.9999805030373143,8657,0.9999855329828982,4565,0.9999855900526164,6479,0.9999855947836096,6494,0.999985598802661
982,289,1.0,279,1.0,175,1.0,151,1.0,93,1.0
981,15755,0.9983657843667826,16870,0.9983780338715025,14120,0.9983808039588598,8195,0.9988139406278163,8887,0.9989916137754803
980,7021,0.9999507407416237,11647,0.999951602481717,9084,0.9999520657781246,7594,0.9999529428766757,8948,0.9999537255303858
979,8989,0.3947617734156509,6075,0.3963363493333522,392,0.4092062887639005,658,0.41796753176756674,15699,0.5109293544150685
978,3016,1.0,2516,1.0,2502,1.0,2080,1.0,1697,1.0
977,8653,0.999862229314371,2067,0.9998623262991988,5316,0.9998623584001475,2519,0.9998623713695808,10972,0.9998624141838727
976,6163,0.9999207637881778,13842,0.9999286672779698,5919,0.999930776444915,14250,0.9999317341520351,12374,0.9999337114063301
975,4038,0.6492421625856333,11643,0.6494680647803889,17075,0.999808913795305,8286,0.9998717565455012,8748,0.9998741727706619
974,13440,0.9994911904240862,9474,0.9997586741571258,14819,0.9998726315166026,14227,0.9998980795431224,9887,0.9999076843787881
973,17062,0.999853468556244,11431,0.9998541756001059,5947,0.9998706568924082,7606,0.9999153191722648,5383,0.9999845941553059
972,2266,0.9999622709761925,8532,0.9999633380460734,8738,0.9999650510335977,5980,0.9999706131705925,6548,0.9999767052609659
971,1745,0.9999704922670895,8628,0.999972110571641,11867,0.9999722212350771,592,0.999974396421591,9934,0.9999761009269793
970,11355,0.3750955242621888,8876,0.37578194435960155,15598,0.3770194041600306,2242,0.38185556134631937,7702,0.38212348031259025
969,5453,0.9996307385348909,6816,0.9996343724265138,5491,0.9996429031975188,13744,0.9996819813608734,12770,0.9999993460347335
968,2426,0.8564832726187644,10074,0.8572232985239832,16557,0.8592556627682355,16556,0.8592556627682355,17078,0.8640254796395889
967,4880,0.996932024302218,8119,0.9969350636022356,10462,0.9969630970797729,6755,0.997037930487159,3358,0.9972087156634691
966,3755,0.7343305169376646,8587,0.7352539735224584,498,0.7372449807513511,11803,0.7402952739245019,1775,0.7416374221456793
965,5907,0.999937433268656,12052,0.9999377716309585,10370,0.9999616027411171,13963,0.9999648230567115,1658,0.9999996329371182
964,14033,0.9994862610520445,4202,0.9994985369586045,1567,0.9995004896211023,3817,0.9995706930698791,8454,0.9997764586589569
963,3701,0.9995414388243792,3719,0.9995424318153702,2848,0.9995431589367463,6674,0.9995437041523432,2043,0.9998935080640764
962,12365,0.9999698354345669,6507,0.9999700388722903,1306,0.9999709996067878,5153,0.9999713192416152,9515,0.9999717878946307
961,2557,0.9999997733703783,2304,0.9999999174541638,1762,0.9999999449103207,2478,0.999999978207016,1644,0.9999999938080243
960,4562,0.9998849936597359,12241,0.999885006950806,9125,0.9998869524360501,15569,0.9998870578450403,16486,0.9998905353776727
959,16578,0.999888315880766,14535,0.9998890679168088,8242,0.9998904905874992,12223,0.9998928307426717,4836,0.9999050713684138
958,13719,0.9523886394588267,9148,0.9524157620531056,7602,0.9524497300382108,10533,0.9528136730056359,1881,0.9537198279398461
957,4155,0.3790539589553323,11338,0.399345549680734,4687,0.4328871891979807,966,0.6185723574342914,877,0.9998664261857482
956,16369,0.9831414530879289,11437,0.9834022663358633,192,0.9835773893888754,1058,0.9836368575035063,107,0.9853402808713567
955,8710,0.9999826439720887,10381,0.9999837666612538,15018,0.999984395020674,1441,0.9999844132858319,16246,0.9999844542404802
954,9498,0.9913949571519473,10889,0.998851043920207,15924,0.9990614126414924,12813,0.9991433621370648,15234,0.999292863009389
953,5845,0.48911793583314644,8502,0.517954341479512,9373,0.7417116479274619,6058,0.9978214256134094,10110,0.9978777974138053
952,9146,0.999935490392976,8777,0.9999515817762092,8990,0.9999646571054774,10218,0.9999747447887994,16312,0.9999823167082358
951,3134,0.9995312207242796,1911,0.9995395948437731,10612,0.9995399370511546,5962,0.9995457685178608,6060,0.9995572216279385
950,14922,0.9999776694621608,1671,0.9999888619869493,7136,0.9999901419313179,1285,0.9999907693692575,13354,0.9999949217080163
949,,,,,,,,,,
948,8356,0.9998379624871788,16102,0.9998391606757223,7198,0.9998574579626193,16589,0.9998648575830438,1330,0.9999916781794299
947,3413,0.9997170797092014,15021,0.999894708805491,15481,0.9999073008870842,8586,0.9999133451613507,12990,0.9999563207813996
946,6168,0.9999924825362663,5987,0.9999968793623528,14049,0.9999980912795786,10754,0.9999989683409527,3270,0.9999996751422174
945,1913,0.9999999794491399,1742,0.9999999794496184,14679,0.999999981044187,564,0.9999999821609047,1831,0.9999999951661978
944,16525,0.999938958371012,16603,0.9999390649249938,16670,0.9999394112441496,6192,0.9999396201602998,4840,0.9999402668447149
943,13252,0.5358248317863816,8755,0.9752987805994664,10566,0.9877842480558984,2082,0.9998231338229878,2482,0.9999846103868854
942,15299,0.9999098367503647,16696,0.9999444384582036,11760,0.9999879544853082,11035,0.9999897410665978,1957,0.9999993509889252
941,7100,0.39040026316393667,14017,0.390813823112664,13912,0.39139629513886603,16742,0.3946802272227468,1445,0.39528362845429466
940,3891,0.9447119167973743,9129,0.945141284526737,13646,0.9452341309375665,1481,0.9477720631779157,92,0.9489002057414702
939,3722,0.9555319544959539,10037,0.9557358216805172,5693,0.9561010701243653,181,0.9566684118491576,482,0.9566974447009635
938,10011,0.48603489621272156,16,0.4964244557508264,1515,0.9211323646743659,5570,0.9217372113915732,3072,0.9246420300371725
937,14585,0.9998453290636393,11245,0.9998514797376988,13412,0.999857076133916,13318,0.9998616254996646,9246,0.999864549391243
936,3886,0.9991355397193259,10687,0.9993894314098403,13943,0.9994369011461823,14039,0.9994958767901323,7865,0.9995024921354055
935,6891,0.9996662431405724,13769,0.999671146645459,10305,0.999677467601687,15137,0.999677583166688,2277,0.9996882885418196
934,3559,0.3583539119584264,8916,0.360024070786256,15686,0.4237173831757523,14067,0.4240994013633488,14030,0.4243336151519857
933,10261,0.9998349214143846,6974,0.9998410389901679,10438,0.9998476782093416,16252,0.9998503298566899,4467,0.9998515073838231
932,14032,0.7838133277118124,14808,0.7848011863767596,3260,0.7848984782989633,14873,0.7863845009312919,759,0.7877891661812915
931,2305,0.9285003522359019,3891,0.9289759035732404,14,0.9295440683676708,3777,0.9297005697938864,11240,0.9337571804908698
930,8503,0.9984430046921934,10045,0.9984492837650968,15396,0.9984771190848201,13549,0.99858118311842,12991,0.9992131427033528
929,11419,0.9221747142719738,13252,0.9558150855162679,3769,0.9993443885202252,6862,0.9995599983068628,6857,0.9995612168303855
928,16482,0.9999188678586638,14101,0.9999874949619333,14407,0.999996492531846,3904,0.9999998770315962,6748,0.9999999719329373
927,14913,0.22867232266861082,8379,0.22872672677928663,14625,0.22876834218601952,9447,0.22908766006552309,7611,0.24339345917173902
926,11874,0.9994214298576228,7043,0.999837562079226,9094,0.9998485423304323,12968,0.9998547589592596,14667,0.9998643090247021
925,13390,0.9997300829354531,4915,0.9997419195024013,4177,0.999764241209352,6147,0.9997806951349859,13450,0.9999248055140797
924,2837,0.9999997464286121,2980,0.9999998183871639,2577,0.9999998183871639,2693,0.999999914709274,2322,0.9999999979000036
923,1916,0.9999999027573916,2929,0.9999999139336812,918,0.9999999139336812,2998,0.9999999764368612,1837,0.9999999764368612
922,14049,0.999981902848856,2425,0.9999822702462141,6168,0.9999826895079421,3023,0.999994937585014,16483,0.9999949872417363
921,4585,0.9999177147995824,8823,0.9999240737778288,5047,0.9999305288296849,14685,0.9999311696991021,12344,0.9999322376335638
920,6976,0.9999265696371454,3491,0.9999310642834748,13817,0.9999323879648313,13917,0.9999343419814806,12699,0.9999363227121992
919,8725,0.9867857580965449,4288,0.9876893868577176,7856,0.9877027004895671,15094,0.9877669901023542,5385,0.9878019189615291
918,923,0.9999999139336812,645,0.9999999235466853,1991,0.9999999803249121,1718,0.9999999803249121,2929,1.0
917,7500,0.9993337357918305,3514,0.9993407313902485,16626,0.9993507907314352,7563,0.9993525905789165,10991,0.9995076576056152
916,12241,0.9999959116367445,16486,0.999996878527579,9125,0.9999970477876216,15569,0.9999983054196824,4122,0.999999709111625
915,5668,0.9953278857337036,8208,0.9953397415763268,8361,0.9953520372003548,2869,0.9954667970102994,7878,0.9954757051127604
914,10723,0.7004218450767645,15557,0.7518868381692096,11942,0.9977259313719352,13865,0.9979418831544378,17041,0.9983175202949489
913,16566,0.9995690203873568,16427,0.9995698889776199,16570,0.999570848429844,16708,0.9995719108487049,16475,0.999573090435976
912,5625,0.998965617507551,13762,0.9989675651067812,6813,0.9989719270665117,8051,0.9989766285440507,4543,0.9989892456302925
911,2619,0.9999358830811763,5588,0.9999937930495163,10688,0.9999991092577868,6936,0.999999635452006,6888,0.999999823369475
910,6480,0.9873398799104612,8109,0.987354187115126,10487,0.9873613488425101,2006,0.9875333054591683,16699,0.9876861233478561
909,13397,0.999350303934315,6233,0.9993637073167991,5709,0.9994192116020675,16741,0.9994468609664273,11232,0.9995536101962247
908,11984,0.9997122420599379,13250,0.9997141212160258,687,0.9997290393425253,14633,0.9997307058069832,5763,0.9997439469240446
907,16813,0.999875502437874,16780,0.999875502437874,16673,0.999875502437874,16662,0.9998757432734812,16749,0.9998758174587823
906,2899,0.9998921911899196,13607,0.9998958296842868,9348,0.9999022828284603,6423,0.9999429117665576,3548,0.9999452082596554
905,15759,0.9999630565745717,6928,0.9999847607616514,8089,0.9999847895860324,11694,0.9999922521982314,5418,0.999996726340352
904,13567,0.9998943371350693,4299,0.999894560926934,11887,0.9998973179914302,2455,0.9999172481877956,333,0.9999776381805765
903,11040,0.47399821829488387,7821,0.4752633263318814,9836,0.4756106516195922,2451,0.5227923293410146,701,0.9999566302281376
902,7837,0.999949792621335,3449,0.9999507404911907,7931,0.9999866575678833,3670,0.9999871904403499,6908,0.9999994741172783
901,5200,0.9996700323373571,7845,0.9996705534014534,3942,0.9996738098169379,5381,0.999676045755757,5444,0.9997024602606647
900,3758,0.9991856470536261,1709,0.9991941754834078,14568,0.999195959796316,2099,0.999281791910657,14293,0.999283178619896
899,15436,0.9987329940722888,14611,0.9987333746913394,14594,0.9987333746913394,14380,0.9987333746913394,14371,0.9987333746913394
898,7635,0.9999371502217751,15615,0.9999390193297644,5298,0.9999490386101467,15093,0.9999610836199129,10944,0.999999236293282
897,15013,0.999618933428524,14659,0.9996193280465808,12719,0.9996198311190522,6910,0.9996203231223938,6564,0.9996204273366267
896,12752,0.999937818366676,2900,0.9999389413334323,554,0.9999695223601,6263,0.9999905901286165,3653,0.9999911150058318
895,2989,0.9995835843712454,14038,0.99959201735993,8619,0.9995924679555185,14841,0.9996010022438543,7292,0.9996115416278643
894,,,,,,,,,,
893,12583,0.38397800172449753,16666,0.38609055566291633,171,0.43347484882480386,3414,0.43872374845823764,8989,0.4587976452684935
892,7291,0.611867152911408,16042,0.6123305801820076,4758,0.9977390729109518,994,0.9977703061061658,478,0.997942339904872
891,1247,0.9993019634340202,12683,0.9993334580017822,11764,0.9993811436510545,8708,0.9995152676824895,1456,0.9995293341006014
890,10266,0.5225197780158989,10082,0.5236588752373644,10436,0.5416916088517616,11669,0.9997378906958256,4607,0.9997952888758425
889,10885,0.9718002895348533,6864,0.971831337204187,10545,0.971900801110224,3110,0.9719665784966338,7914,0.9722626500816707
888,1330,0.9519631380818802,8846,0.9519972008411621,12746,0.9521243759818558,3313,0.9524915985904993,4928,0.9525065980931526
887,16537,0.9993190943464584,6777,0.9993242006348719,4641,0.999327450042065,16702,0.999334072587525,16057,0.9993418310945037
886,12338,0.39856069666153976,16550,0.4027058270339263,535,0.40342514860342554,938,0.42824433561463765,12700,0.4387678123275214
885,1887,0.319805340328552,4501,0.3198197682183193,14926,0.32474897939697017,1066,0.3466168451362278,10105,0.9997917944571512
884,3816,0.980698827616363,2385,0.9832524649558142,434,0.9879564664379237,8749,0.9885570730973269,1152,0.9890704274322528
883,4790,0.9954360950068725,11603,0.9954610490247647,16049,0.9954786130666502,10934,0.9955001532687926,14821,0.995534265517026
882,974,0.44300684337052015,9474,0.4431203914037564,14819,0.44328655265300226,13440,0.4447430067321578,1212,0.9994858345708967
881,14784,0.7483246378485574,5967,0.7484417094644852,9641,0.7485906249217968,9472,0.7515988429020425,9538,0.7603542405786131
880,11952,0.9967114299002654,17044,0.9967347371356898,2639,0.9967425215678789,3456,0.9967651201760535,3774,0.9968074150515855
879,9506,0.9999041202055338,3830,0.9999117003932628,10813,0.9999169122464978,1989,0.9999177691932482,8091,0.9999841340505979
878,5990,0.8684689936726266,3333,0.8703405580663054,7259,0.8824810582682884,10345,0.886115624721172,7852,0.9043295769419185
877,6555,0.3790302751864757,11338,0.4006052317162327,4687,0.433353549750063,966,0.6172349766034693,957,0.9998664261857482
876,6006,0.5850518583266052,2576,0.5850818878501751,2488,0.5852142059331717,6191,0.6877400258419898,13212,0.6902702323248616
875,410,0.9997984547199666,764,0.999799591735466,3989,0.9998043706439474,1388,0.9998093594907119,4314,0.9998295791905635
874,5571,0.9995867493324676,9542,0.9996276503515065,3326,0.9996586310551089,8904,0.9996812539062794,3362,0.9997230303829808
873,7823,0.9991362057829897,6956,0.9991460986578433,8759,0.999150324231642,15395,0.99915106945303,12572,0.9991513501517701
872,11449,0.9997010034131404,10425,0.9997088594450453,14697,0.9997197049519269,14696,0.9997197049519269,13907,0.9997562863843124
871,634,0.9277424151612366,1976,0.9279961810407745,220,0.9282184292815574,245,0.9332980203600827,123,0.9485527515312394
870,1692,0.9936220960688622,3053,0.9938422638930076,9617,0.9939295918295392,9779,0.9941689886917264,3277,0.9996171849987076
869,10565,0.9993973135662864,5125,0.9993975760524781,7903,0.9994001558355746,8585,0.9994102150329699,5247,0.9994335967597646
868,16228,0.4206587945808824,11489,0.4539661899503505,9450,0.5307091969828573,6446,0.5308023209852683,16857,0.5317095903533217
867,8903,0.7821267760497703,6443,0.7823031304980155,5457,0.7835292397241025,15978,0.787840479367548,18,0.807597618626365
866,1437,0.999319510849534,16530,0.999631610270129,12424,0.9997889720236872,6093,0.99982286413509,14533,0.9998378561129603
865,9969,1.0,3120,1.0,2440,1.0,1494,1.0,1317,1.0
864,2123,0.9995519150296732,2826,0.9995528158805548,3323,0.9995530868603317,2679,0.9995530976791626,1654,0.9995539515203761
863,9597,0.9914662136107156,11646,0.9915098275778442,10724,0.9915630216446302,2413,0.9919354372973329,11396,0.9920363601108074
862,12015,0.999963974388834,1605,0.9999663634185822,5973,0.9999818585464199,12552,0.9999944998105276,11744,0.9999991197378971
861,4868,0.9990403117531358,5162,0.9990407800185294,8077,0.9992253956550877,9066,0.9994208098713525,3778,0.9995841173069059
860,14803,0.9999723199802908,14761,0.9999739017023499,10685,0.9999754163437299,2007,0.9999760315880688,5672,0.9999770212638367
859,825,0.9998628470352531,1377,0.9999000848392643,741,0.999960172845166,13761,0.999968268041516,1219,0.9999867645871413
858,6042,0.9965285411961857,9394,0.9965461252025404,16001,0.9965855108370629,847,0.9966826886827489,203,0.9968156245212217
857,5056,0.42885561683881646,85,0.4436648127420862,5205,0.45329947966975104,8989,0.5079054293766424,824,0.5798925811033423
856,9283,0.9999850526121615,12365,0.9999869015902739,1306,0.9999869961079956,5153,0.9999870264398835,1649,0.9999984823161282
855,14887,0.9983668980976819,16471,0.9983795241375347,6440,0.9984125177236222,7888,0.9984326817862074,15432,0.9984345786554756
854,13921,0.9998342448089036,14140,0.9998364461681398,1560,0.999882114834023,5700,0.9999433779699457,2680,0.999987747475654
853,16270,0.9998392457289251,11130,0.9998396086468271,5892,0.9998469083873633,16500,0.9998495508604689,10228,0.9998900006409663
852,7515,0.9925350522945406,7180,0.9925413122370178,12322,0.9925779149927462,4164,0.9925799184198758,13067,0.9925911933604925
851,1739,0.36736702413265887,7367,0.36888105637549684,6863,0.47990013468337606,13021,0.48019425510823943,11654,0.480300587857092
850,11043,0.9983104968973299,17027,0.9986809829283274,7064,0.9992376884760665,11354,0.9992845557588494,359,0.9995915685332
849,14922,0.9560734046492836,10834,0.9562686970618347,9872,0.9567266339592039,5065,0.9571370535827907,15459,0.9571633341768705
848,5063,0.9999642864088781,16762,0.9999653760594702,10081,0.9999675867953731,8567,0.9999686133843415,5053,0.9999695048180368
847,12483,0.998201316394224,203,0.9998030006883686,6042,0.999893220837048,16001,0.9999327042186326,9394,0.9999352131935256
846,7310,0.7876149170034227,188,0.7878554442539473,13682,0.7883770106023478,16506,0.7907468504670131,6325,0.7983500342212747
845,16144,0.9985689247508468,13699,0.9990159689645051,10622,0.9994569765591941,8253,0.999503496604628,14103,0.9998998911843163
844,7369,0.9431896899947937,8568,0.9434523586699517,7199,0.9446518942609072,16798,0.9513980736582743,8340,0.9527339394897645
843,9874,0.9992794718603518,4044,0.9992930143627664,15323,0.9993010816623813,1522,0.9993046272507011,4432,0.9993065096431202
842,13915,0.45343123285726206,12860,0.45351043641110805,9282,0.9993595186662237,5517,0.9998680602250901,9488,0.9999648416642508
841,786,0.9984130640884258,447,0.9984986457337913,9018,0.9988026917475751,762,0.9989220379788258,475,0.9991842882683744
840,5012,0.9989340985012638,10422,0.9989367787180657,2241,0.998945102032368,4311,0.9989487550967904,1965,0.998965570918797
839,1754,0.9845277224978738,538,0.9878909833393524,16269,0.9889600745550172,679,0.9936821285414978,1009,0.9959016404256641
838,7836,0.9999984082167253,5680,0.9999993013232601,6288,0.9999993042512827,12980,0.9999993125177716,11242,0.9999993321965616
837,15453,0.99692216173943,6881,0.9969248265693186,9414,0.9969509904706991,2024,0.9969513928525369,1587,0.9971145476971293
836,15472,0.9999398523802878,6842,0.9999398773275345,9828,0.9999408169452733,6865,0.9999429166764074,2668,0.9999923171158046
835,16447,0.9903092889086821,16823,0.9903163730527121,5801,0.9903526196879723,15242,0.9903802564237744,4759,0.9904269699271994
834,8024,0.9913328023021377,13437,0.9998466508504881,7816,0.9999465616743421,11624,0.999985899787432,9774,0.9999891725180148
833,13400,0.9994848911138394,12807,0.9994937648206317,15633,0.9995043508831726,3262,0.9995055221461314,4453,0.9996127945387009
832,9933,0.9997307133520477,6703,0.9997314910525033,10669,0.9997325518747446,6365,0.9997411416109627,2295,0.999749562438299
831,17008,0.9999810598264005,4013,0.9999811034556343,13653,0.9999814118631507,9959,0.9999820107706571,3042,0.9999829847567309
830,10159,0.9999071793430359,2348,0.9999072772099482,16101,0.9999074451816957,10777,0.9999076491287805,9054,0.9999135670126561
829,5821,0.9993228837857459,4801,0.9993428230791668,3020,0.9994413572913897,1029,0.9999128016052146,362,0.9999732959267372
828,11202,0.9999919057761485,1874,0.9999933423657872,5999,0.9999937481684947,5040,0.9999981206627915,1526,0.9999981447141378
827,5828,0.9969505591235139,4263,0.9970016960892583,3276,0.997025346856881,13154,0.9971129891761698,6099,0.9972564911871433
826,10930,0.5341492288422105,7925,0.5366053770466868,9443,0.5369941377154726,15152,0.5375671249843818,595,0.8245747846520909
825,4198,0.999967626539195,741,0.9999703084979569,1377,0.9999970557267713,2436,0.9999999114921224,1298,0.9999999832652198
824,1157,0.7660504004524888,1349,0.7662447900286551,379,0.7671436407233851,7722,0.7681141152894692,2896,0.7876571625042174
823,7840,0.9990888413784338,10673,0.9996569333618895,5448,0.9997033607580625,12651,0.9997937498460521,8843,0.9997951362346039
822,10751,0.9710280969851226,12011,0.9712893587111556,6956,0.9713262453369369,1097,0.971331995326728,873,0.9719054618692939
821,17064,0.4487721783825865,14379,0.4487722799188281,9256,0.4494138585217954,1898,0.44980623662350894,6188,0.5164684080523361
820,16208,0.9999907312977797,16215,0.9999935338612762,4522,0.9999935996077433,5733,0.9999942514971171,796,1.0
819,2985,0.9925092394440833,16548,0.9926436442439178,13946,0.9927205232168976,5922,0.9928006396597375,5940,0.993432054960341
818,13381,0.9903094767715753,11482,0.9904869024560683,1960,0.9920706103162897,641,0.9924666022619008,366,0.9996880239479805
817,12743,0.9980838555199277,16072,0.9980861550080898,16259,0.9980864871180644,3529,0.99818382372426,14799,0.9985624554547633
816,1723,0.9939339175386405,10903,0.9939346862742339,5872,0.9939662921045398,2913,0.9939805821502996,11753,0.9940997497961684
815,12571,0.999269367298416,192,0.9993275766865659,10505,0.9994344321593198,9754,0.9994397299707205,16369,0.9994533288306207
814,5140,0.9928955418956562,10029,0.9929499671246984,11429,0.9929657252188197,4609,0.9931098360034225,5664,0.9936697377808806
813,1369,0.9997501606085711,15203,0.9998125929352191,3650,0.9998828675388977,12999,0.9999897408067149,4782,0.9999927650889441
812,7629,0.9934988440913808,4845,0.9935444798484274,682,0.9937342911543721,6127,0.9939833258749806,219,0.9944199558063057
